Dataset,Seed,Accuracy,Weighted F1
LSST,6,0.3349553933495539,0.1771656636482095
LSST,7,0.3369829683698296,0.1791872469068081
LSST,8,0.3394160583941605,0.186289803702658
LSST,9,0.3390105433901054,0.182313679799585
LSST,10,0.33779399837794,0.1804846057024614
LSST,11,0.327250608272506,0.169039574559286
LSST,12,0.3373884833738848,0.1785140319672315
LSST,13,0.3394160583941605,0.183230584378766
LSST,14,0.33779399837794,0.1803227514646216
LSST,15,0.3373884833738848,0.1795437144687599
LSST,16,0.3394160583941605,0.1816521703273785
LSST,17,0.3357664233576642,0.1772560611108296
LSST,18,0.3365774533657745,0.1796056637256723
LSST,19,0.3369829683698296,0.1790627664140764
Libras,0,0.8666666666666667,0.8655434797980367
Libras,1,0.8666666666666667,0.8655434797980367
Libras,2,0.8666666666666667,0.8655434797980367
Libras,3,0.8666666666666667,0.8655434797980367
Libras,4,0.8666666666666667,0.8655434797980367
Libras,5,0.8666666666666667,0.8655434797980367
Libras,6,0.8666666666666667,0.8655434797980367
Libras,7,0.8666666666666667,0.8655434797980367
Libras,8,0.8666666666666667,0.8655434797980367
Libras,9,0.8666666666666667,0.8655434797980367
Libras,10,0.8666666666666667,0.8655434797980367
Libras,11,0.8666666666666667,0.8655434797980367
Libras,12,0.8666666666666667,0.8655434797980367
Libras,13,0.8666666666666667,0.8655434797980367
Libras,14,0.8666666666666667,0.8655434797980367
Libras,15,0.8666666666666667,0.8655434797980367
Libras,16,0.8666666666666667,0.8655434797980367
Libras,17,0.8666666666666667,0.8655434797980367
Libras,18,0.8666666666666667,0.8655434797980367
Libras,19,0.8666666666666667,0.8655434797980367
MotorImagery,0,0.54,0.5118845500848895
MotorImagery,1,0.54,0.5118845500848895
MotorImagery,2,0.54,0.5118845500848895
MotorImagery,3,0.54,0.5118845500848895
MotorImagery,4,0.54,0.5118845500848895
MotorImagery,5,0.54,0.5118845500848895
MotorImagery,6,0.54,0.5118845500848895
MotorImagery,7,0.54,0.5118845500848895
MotorImagery,8,0.54,0.5118845500848895
MotorImagery,9,0.54,0.5118845500848895
MotorImagery,10,0.54,0.5118845500848895
MotorImagery,11,0.54,0.5118845500848895
MotorImagery,12,0.54,0.5118845500848895
MotorImagery,13,0.54,0.5118845500848895
MotorImagery,14,0.54,0.5118845500848895
MotorImagery,15,0.54,0.5118845500848895
MotorImagery,16,0.54,0.5118845500848895
MotorImagery,17,0.54,0.5118845500848895
MotorImagery,18,0.54,0.5118845500848895
MotorImagery,19,0.54,0.5118845500848895
NATOPS,0,0.65,0.6373193226295697
